t,mode,dist,speed,cmd_speed,x,y
35.617,1,21.653,0.000,0.000,719.77,271.52
35.633,1,21.653,0.000,0.000,719.77,271.52
35.650,1,21.653,0.000,0.000,719.77,271.52
35.667,1,21.653,0.000,0.000,719.77,271.52
35.683,1,21.653,0.000,0.000,719.77,271.52
35.700,1,21.653,0.000,0.000,719.77,271.52
35.717,1,21.653,0.000,0.000,719.77,271.52
35.733,1,21.653,0.000,0.000,719.77,271.52
35.750,1,21.653,0.000,0.000,719.77,271.52
35.767,1,21.653,0.000,0.000,719.77,271.52
35.783,1,21.653,0.000,0.000,719.77,271.52
35.800,1,21.653,0.000,0.000,719.77,271.52
35.817,1,21.653,0.000,0.000,719.77,271.52
35.833,1,21.653,0.000,0.000,719.77,271.52
35.850,1,21.653,0.000,0.000,719.77,271.52
35.867,1,21.653,0.000,0.000,719.77,271.52
35.883,1,21.653,0.000,0.000,719.77,271.52
35.900,1,21.653,0.000,0.000,719.77,271.52
35.917,1,21.653,0.000,0.000,719.77,271.52
35.933,1,21.653,0.000,0.000,719.77,271.52
35.950,1,21.653,0.000,0.000,719.77,271.52
35.967,1,21.653,0.000,0.000,719.77,271.52
35.983,1,21.653,0.000,0.000,719.77,271.52
36.000,1,21.653,0.000,0.000,719.77,271.52
36.017,1,21.653,0.000,0.000,719.77,271.52
36.033,1,21.653,0.000,0.000,719.77,271.52
36.050,1,21.653,0.000,0.000,719.77,271.52
36.067,1,21.653,0.000,0.000,719.77,271.52
36.083,1,21.653,0.000,0.000,719.77,271.52
36.100,1,21.653,0.000,0.000,719.77,271.52
36.117,1,21.653,0.000,0.000,719.77,271.52
36.133,1,21.653,0.000,0.000,719.77,271.52
36.150,1,21.653,0.000,0.000,719.77,271.52
36.167,1,21.653,0.000,0.000,719.77,271.52
36.183,1,21.653,0.000,0.000,719.77,271.52
36.200,1,21.653,0.000,0.000,719.77,271.52
36.217,1,21.653,0.000,0.000,719.77,271.52
36.233,1,21.653,0.000,0.000,719.77,271.52
36.250,1,21.653,0.000,0.000,719.77,271.52
36.267,1,21.653,0.000,0.000,719.77,271.52
36.283,1,21.653,0.000,0.000,719.77,271.52
36.300,1,21.653,0.000,0.000,719.77,271.52
36.317,1,21.653,0.000,0.000,719.77,271.52
36.333,1,21.653,0.000,0.000,719.77,271.52
36.350,1,21.653,0.000,0.000,719.77,271.52
36.367,1,21.653,0.000,0.000,719.77,271.52
36.383,1,21.653,0.000,0.000,719.77,271.52
36.400,1,21.653,0.000,0.000,719.77,271.52
36.417,1,21.653,0.000,0.000,719.77,271.52
36.433,1,21.653,0.000,0.000,719.77,271.52
36.450,1,21.653,0.000,0.000,719.77,271.52
36.467,1,21.653,0.000,0.000,719.77,271.52
36.483,1,21.653,0.000,0.000,719.77,271.52
36.500,1,21.653,0.000,0.000,719.77,271.52
36.517,1,21.653,0.000,0.000,719.77,271.52
36.533,1,21.653,0.000,0.000,719.77,271.52
36.550,1,21.653,0.000,0.000,719.77,271.52
36.567,1,21.653,0.000,0.000,719.77,271.52
36.583,1,21.653,0.000,0.000,719.77,271.52
36.600,1,21.653,0.000,0.000,719.77,271.52
36.617,1,21.653,0.000,0.000,719.77,271.52
36.633,1,21.653,0.000,0.000,719.77,271.52
36.650,1,21.653,0.000,0.000,719.77,271.52
36.667,1,21.653,0.000,0.000,719.77,271.52
36.683,1,21.653,0.000,0.000,719.77,271.52
36.700,1,21.653,0.000,0.000,719.77,271.52
36.717,1,21.653,0.000,0.000,719.77,271.52
36.733,1,21.653,0.000,0.000,719.77,271.52
36.750,1,21.653,0.000,0.000,719.77,271.52
36.767,1,21.653,0.000,0.000,719.77,271.52
36.783,1,21.653,0.000,0.000,719.77,271.52
36.800,1,21.653,0.000,0.000,719.77,271.52
36.817,1,21.653,0.000,0.000,719.77,271.52
36.833,1,21.653,0.000,0.000,719.77,271.52
36.850,1,21.653,0.000,0.000,719.77,271.52
36.867,1,21.653,0.000,0.000,719.77,271.52
36.883,1,21.653,0.000,0.000,719.77,271.52
36.900,1,21.653,0.000,0.000,719.77,271.52
36.917,1,21.653,0.000,0.000,719.77,271.52
36.933,1,21.653,0.000,0.000,719.77,271.52
36.950,1,21.653,0.000,0.000,719.77,271.52
36.967,1,21.653,0.000,0.000,719.77,271.52
36.983,1,21.653,0.000,0.000,719.77,271.52
37.000,1,21.653,0.000,0.000,719.77,271.52
37.017,1,21.653,0.000,0.000,719.77,271.52
37.033,1,21.653,0.000,0.000,719.77,271.52
37.050,1,21.653,0.000,0.000,719.77,271.52
37.067,1,21.653,0.000,0.000,719.77,271.52
37.083,1,21.653,0.000,0.000,719.77,271.52
37.100,1,21.653,0.000,0.000,719.77,271.52
37.117,1,21.653,0.000,0.000,719.77,271.52
37.133,1,21.653,0.000,0.000,719.77,271.52
37.150,1,21.653,0.000,0.000,719.77,271.52
37.167,1,21.653,0.000,0.000,719.77,271.52
37.183,1,21.653,0.000,0.000,719.77,271.52
37.200,1,21.653,0.000,0.000,719.77,271.52
37.217,1,21.653,0.000,0.000,719.77,271.52
37.233,1,21.653,0.000,0.000,719.77,271.52
37.250,1,21.653,0.000,0.000,719.77,271.52
37.267,1,21.653,0.000,0.000,719.77,271.52
37.283,1,21.653,0.000,0.000,719.77,271.52
37.300,1,21.653,0.000,0.000,719.77,271.52
37.317,1,21.653,0.000,0.000,719.77,271.52
37.333,1,21.653,0.000,0.000,719.77,271.52
37.350,1,21.653,0.000,0.000,719.77,271.52
37.367,1,21.653,0.000,0.000,719.77,271.52
37.383,1,21.653,0.000,0.000,719.77,271.52
37.400,1,21.653,0.000,0.000,719.77,271.52
37.417,1,21.653,0.000,0.000,719.77,271.52
37.433,1,21.653,0.000,0.000,719.77,271.52
37.450,1,21.653,0.000,0.000,719.77,271.52
37.467,1,21.653,0.000,0.000,719.77,271.52
37.483,1,21.653,0.000,0.000,719.77,271.52
37.500,1,21.653,0.000,0.000,719.77,271.52
37.517,1,21.653,0.000,0.000,719.77,271.52
37.533,1,21.653,0.000,0.000,719.77,271.52
37.550,1,21.653,0.000,0.000,719.77,271.52
37.567,1,21.653,0.000,0.000,719.77,271.52
37.583,1,21.653,0.000,0.000,719.77,271.52
37.600,1,21.653,0.000,0.000,719.77,271.52
37.617,1,21.653,0.000,0.000,719.77,271.52
37.633,1,21.653,0.000,0.000,719.77,271.52
37.650,1,21.653,0.000,0.000,719.77,271.52
37.667,1,21.653,0.000,0.000,719.77,271.52
37.683,1,21.653,0.000,0.000,719.77,271.52
37.700,1,21.653,0.000,0.000,719.77,271.52
37.717,1,21.653,0.000,0.000,719.77,271.52
37.733,1,21.653,0.000,0.000,719.77,271.52
37.750,1,21.653,0.000,0.000,719.77,271.52
37.767,1,21.653,0.000,0.000,719.77,271.52
37.783,1,21.653,0.000,0.000,719.77,271.52
37.800,1,21.653,0.000,0.000,719.77,271.52
37.817,1,21.653,0.000,0.000,719.77,271.52
37.833,1,21.653,0.000,0.000,719.77,271.52
37.850,1,21.653,0.000,0.000,719.77,271.52
37.867,1,21.653,0.000,0.000,719.77,271.52
37.883,1,21.653,0.000,0.000,719.77,271.52
37.900,1,21.653,0.000,0.000,719.77,271.52
37.917,1,21.653,0.000,0.000,719.77,271.52
37.933,1,21.653,0.000,0.000,719.77,271.52
37.950,1,21.653,0.000,0.000,719.77,271.52
37.967,1,21.653,0.000,0.000,719.77,271.52
37.983,1,21.653,0.000,0.000,719.77,271.52
38.000,1,21.653,0.000,0.000,719.77,271.52
38.017,1,21.653,0.000,0.000,719.77,271.52
38.033,1,21.653,0.000,0.000,719.77,271.52
38.050,1,21.653,0.000,0.000,719.77,271.52
38.067,1,21.653,0.000,0.000,719.77,271.52
38.083,1,21.653,0.000,0.000,719.77,271.52
38.100,1,21.653,0.000,0.000,719.77,271.52
38.117,1,21.653,0.000,0.000,719.77,271.52
38.133,1,21.653,0.000,0.000,719.77,271.52
38.150,1,21.653,0.000,0.000,719.77,271.52
38.167,1,21.653,0.000,0.000,719.77,271.52
38.183,1,21.653,0.000,0.000,719.77,271.52
38.200,1,21.653,0.000,0.000,719.77,271.52
38.217,1,21.653,0.000,0.000,719.77,271.52
38.233,1,21.653,0.000,0.000,719.77,271.52
38.250,1,21.653,0.000,0.000,719.77,271.52
38.267,1,21.653,0.000,0.000,719.77,271.52
38.283,1,21.653,0.000,0.000,719.77,271.52
38.300,1,21.653,0.000,0.000,719.77,271.52
38.317,1,21.653,0.000,0.000,719.77,271.52
38.333,1,21.653,0.000,0.000,719.77,271.52
38.350,1,21.653,0.000,0.000,719.77,271.52
38.367,1,21.653,0.000,0.000,719.77,271.52
38.383,1,21.653,0.000,0.000,719.77,271.52
38.400,1,21.653,0.000,0.000,719.77,271.52
38.417,1,21.653,0.000,0.000,719.77,271.52
38.433,1,21.653,0.000,0.000,719.77,271.52
38.450,1,21.653,0.000,0.000,719.77,271.52
38.467,1,21.653,0.000,0.000,719.77,271.52
38.483,1,21.653,0.000,0.000,719.77,271.52
38.500,1,21.653,0.000,0.000,719.77,271.52
38.517,1,21.653,0.000,0.000,719.77,271.52
38.533,1,21.653,0.000,0.000,719.77,271.52
38.550,1,21.653,0.000,0.000,719.77,271.52
38.567,1,21.653,0.000,0.000,719.77,271.52
38.583,1,21.653,0.000,0.000,719.77,271.52
38.600,1,21.653,0.000,0.000,719.77,271.52
38.617,1,21.653,0.000,0.000,719.77,271.52
38.633,1,21.653,0.000,0.000,719.77,271.52
38.650,1,21.653,0.000,0.000,719.77,271.52
38.667,1,21.653,0.000,0.000,719.77,271.52
38.683,1,21.653,0.000,0.000,719.77,271.52
38.700,1,21.653,0.000,0.000,719.77,271.52
38.717,1,21.653,0.000,0.000,719.77,271.52
38.733,1,21.653,0.000,0.000,719.77,271.52
38.750,1,21.653,0.000,0.000,719.77,271.52
38.767,1,21.653,0.000,0.000,719.77,271.52
38.783,1,21.653,0.000,0.000,719.77,271.52
38.800,1,21.653,0.000,0.000,719.77,271.52
38.817,1,21.653,0.000,0.000,719.77,271.52
38.833,1,21.653,0.000,0.000,719.77,271.52
38.850,1,21.653,0.000,0.000,719.77,271.52
38.867,1,21.653,0.000,0.000,719.77,271.52
38.883,1,21.653,0.000,0.000,719.77,271.52
38.900,1,21.653,0.000,0.000,719.77,271.52
38.917,1,21.653,0.000,0.000,719.77,271.52
38.933,1,21.653,0.000,0.000,719.77,271.52
38.950,1,21.653,0.000,0.000,719.77,271.52
38.967,1,21.653,0.000,0.000,719.77,271.52
38.983,1,21.653,0.000,0.000,719.77,271.52
39.000,1,21.653,0.000,0.000,719.77,271.52
39.017,1,21.653,0.000,0.000,719.77,271.52
39.033,1,21.653,0.000,0.000,719.77,271.52
39.050,1,21.653,0.000,0.000,719.77,271.52
39.067,1,21.653,0.000,0.000,719.77,271.52
39.083,1,21.653,0.000,0.000,719.77,271.52
39.100,1,21.653,0.000,0.000,719.77,271.52
39.117,1,21.653,0.000,0.000,719.77,271.52
39.133,1,21.653,0.000,0.000,719.77,271.52
39.150,1,21.653,0.000,0.000,719.77,271.52
39.167,1,21.653,0.000,0.000,719.77,271.52
39.183,1,21.653,0.000,0.000,719.77,271.52
39.200,1,21.653,0.000,0.000,719.77,271.52
39.217,1,21.653,0.000,0.000,719.77,271.52
39.233,1,21.653,0.000,0.000,719.77,271.52
39.250,1,21.653,0.000,0.000,719.77,271.52
39.267,1,21.653,0.000,0.000,719.77,271.52
39.283,1,21.653,0.000,0.000,719.77,271.52
39.300,1,21.653,0.000,0.000,719.77,271.52
39.317,1,21.653,0.000,0.000,719.77,271.52
39.333,1,21.653,0.000,0.000,719.77,271.52
39.350,1,21.653,0.000,0.000,719.77,271.52
39.367,1,21.653,0.000,0.000,719.77,271.52
39.383,1,21.653,0.000,0.000,719.77,271.52
39.400,1,21.653,0.000,0.000,719.77,271.52
39.417,1,21.653,0.000,0.000,719.77,271.52
39.433,1,21.653,0.000,0.000,719.77,271.52
39.450,1,21.653,0.000,0.000,719.77,271.52
39.467,1,21.653,0.000,0.000,719.77,271.52
39.483,1,21.653,0.000,0.000,719.77,271.52
39.500,1,21.653,0.000,0.000,719.77,271.52
39.517,1,21.653,0.000,0.000,719.77,271.52
39.533,1,21.653,0.000,0.000,719.77,271.52
39.550,1,21.653,0.000,0.000,719.77,271.52
39.567,1,21.653,0.000,0.000,719.77,271.52
39.583,1,21.653,0.000,0.000,719.77,271.52
39.600,1,21.653,0.000,0.000,719.77,271.52
39.617,1,21.653,0.000,0.000,719.77,271.52
39.633,1,21.653,0.000,0.000,719.77,271.52
39.650,1,21.653,0.000,0.000,719.77,271.52
39.667,1,21.653,0.000,0.000,719.77,271.52
39.683,1,21.653,0.000,0.000,719.77,271.52
39.700,1,21.653,0.000,0.000,719.77,271.52
39.717,1,21.653,0.000,0.000,719.77,271.52
39.733,1,21.653,0.000,0.000,719.77,271.52
39.750,1,21.653,0.000,0.000,719.77,271.52
39.767,1,21.653,0.000,0.000,719.77,271.52
39.783,1,21.653,0.000,0.000,719.77,271.52
39.800,1,21.653,0.000,0.000,719.77,271.52
39.817,1,21.653,0.000,0.000,719.77,271.52
39.833,1,21.653,0.000,0.000,719.77,271.52
39.850,1,21.653,0.000,0.000,719.77,271.52
39.867,1,21.653,0.000,0.000,719.77,271.52
39.883,1,21.653,0.000,0.000,719.77,271.52
39.900,1,21.653,0.000,0.000,719.77,271.52
39.917,1,21.653,0.000,0.000,719.77,271.52
39.933,1,21.653,0.000,0.000,719.77,271.52
39.950,1,21.653,0.000,0.000,719.77,271.52
39.967,1,21.653,0.000,0.000,719.77,271.52
39.983,1,21.653,0.000,0.000,719.77,271.52
40.000,1,21.653,0.000,0.000,719.77,271.52
40.017,1,21.653,0.000,0.000,719.77,271.52
40.033,1,21.653,0.000,0.000,719.77,271.52
40.050,1,21.653,0.000,0.000,719.77,271.52
40.067,1,21.653,0.000,0.000,719.77,271.52
40.083,1,21.653,0.000,0.000,719.77,271.52
40.100,1,21.653,0.000,0.000,719.77,271.52
40.117,1,21.653,0.000,0.000,719.77,271.52
40.133,1,21.653,0.000,0.000,719.77,271.52
40.150,1,21.653,0.000,0.000,719.77,271.52
40.167,1,21.653,0.000,0.000,719.77,271.52
40.183,1,21.653,0.000,0.000,719.77,271.52
40.200,1,21.653,0.000,0.000,719.77,271.52
40.217,1,21.653,0.000,0.000,719.77,271.52
40.233,1,21.653,0.000,0.000,719.77,271.52
40.250,1,21.653,0.000,0.000,719.77,271.52
40.267,1,21.653,0.000,0.000,719.77,271.52
40.283,1,21.653,0.000,0.000,719.77,271.52
40.300,1,21.653,0.000,0.000,719.77,271.52
40.317,1,21.653,0.000,0.000,719.77,271.52
40.333,1,21.653,0.000,0.000,719.77,271.52
40.350,1,21.653,0.000,0.000,719.77,271.52
40.367,1,21.653,0.000,0.000,719.77,271.52
40.383,1,21.653,0.000,0.000,719.77,271.52
40.400,1,21.653,0.000,0.000,719.77,271.52
40.417,1,21.653,0.000,0.000,719.77,271.52
40.433,1,21.653,0.000,0.000,719.77,271.52
40.450,1,21.653,0.000,0.000,719.77,271.52
40.467,1,21.653,0.000,0.000,719.77,271.52
40.483,1,21.653,0.000,0.000,719.77,271.52
40.500,1,21.653,0.000,0.000,719.77,271.52
40.517,1,21.653,0.000,0.000,719.77,271.52
40.533,1,21.653,0.000,0.000,719.77,271.52
40.550,1,21.653,0.000,0.000,719.77,271.52
40.567,1,21.653,0.000,0.000,719.77,271.52
40.583,1,21.653,0.000,0.000,719.77,271.52
40.600,1,21.653,0.000,0.000,719.77,271.52
40.617,1,21.653,0.000,0.000,719.77,271.52
40.633,1,21.653,0.000,0.000,719.77,271.52
40.650,1,21.653,0.000,0.000,719.77,271.52
40.667,1,21.653,0.000,0.000,719.77,271.52
40.683,1,21.653,0.000,0.000,719.77,271.52
40.700,1,21.653,0.000,0.000,719.77,271.52
40.717,1,21.653,0.000,0.000,719.77,271.52
40.733,1,21.653,0.000,0.000,719.77,271.52
40.750,1,21.653,0.000,0.000,719.77,271.52
40.767,1,21.653,0.000,0.000,719.77,271.52
40.783,1,21.653,0.000,0.000,719.77,271.52
40.800,1,21.653,0.000,0.000,719.77,271.52
40.817,1,21.653,0.000,0.000,719.77,271.52
40.833,1,21.653,0.000,0.000,719.77,271.52
40.850,1,21.653,0.000,0.000,719.77,271.52
40.867,1,21.653,0.000,0.000,719.77,271.52
40.883,1,21.653,0.000,0.000,719.77,271.52
40.900,1,21.653,0.000,0.000,719.77,271.52
40.917,1,21.653,0.000,0.000,719.77,271.52
40.933,1,21.653,0.000,0.000,719.77,271.52
40.950,1,21.653,0.000,0.000,719.77,271.52
40.967,1,21.653,0.000,0.000,719.77,271.52
40.983,1,21.653,0.000,0.000,719.77,271.52
41.000,1,21.653,0.000,0.000,719.77,271.52
41.017,1,21.653,0.000,0.000,719.77,271.52
41.033,1,21.653,0.000,0.000,719.77,271.52
41.050,1,21.653,0.000,0.000,719.77,271.52
41.067,1,21.653,0.000,0.000,719.77,271.52
41.083,1,21.653,0.000,0.000,719.77,271.52
41.100,1,21.653,0.000,0.000,719.77,271.52
41.117,1,21.653,0.000,0.000,719.77,271.52
41.133,1,21.653,0.000,0.000,719.77,271.52
41.150,1,21.653,0.000,0.000,719.77,271.52
41.167,1,21.653,0.000,0.000,719.77,271.52
41.183,1,21.653,0.000,0.000,719.77,271.52
41.200,1,21.653,0.000,0.000,719.77,271.52
41.217,1,21.653,0.000,0.000,719.77,271.52
41.233,1,21.653,0.000,0.000,719.77,271.52
41.250,1,21.653,0.000,0.000,719.77,271.52
41.267,1,21.653,0.000,0.000,719.77,271.52
41.283,1,21.653,0.000,0.000,719.77,271.52
41.300,1,21.653,0.000,0.000,719.77,271.52
41.317,1,21.653,0.000,0.000,719.77,271.52
41.333,1,21.653,0.000,0.000,719.77,271.52
41.350,1,21.653,0.000,0.000,719.77,271.52
41.367,1,21.653,0.000,0.000,719.77,271.52
41.383,1,21.653,0.000,0.000,719.77,271.52
41.400,1,21.653,0.000,0.000,719.77,271.52
41.417,1,21.653,0.000,0.000,719.77,271.52
41.433,1,21.653,0.000,0.000,719.77,271.52
41.450,1,21.653,0.000,0.000,719.77,271.52
41.467,1,21.653,0.000,0.000,719.77,271.52
41.483,1,21.653,0.000,0.000,719.77,271.52
41.500,1,21.653,0.000,0.000,719.77,271.52
41.517,1,21.653,0.000,0.000,719.77,271.52
41.533,1,21.653,0.000,0.000,719.77,271.52
41.550,1,21.653,0.000,0.000,719.77,271.52
41.567,1,21.653,0.000,0.000,719.77,271.52
41.583,1,21.653,0.000,0.000,719.77,271.52
41.600,1,21.653,0.000,0.000,719.77,271.52
41.617,1,21.653,0.000,0.000,719.77,271.52
41.633,1,21.653,0.000,0.000,719.77,271.52
41.650,1,21.653,0.000,0.000,719.77,271.52
41.667,1,21.653,0.000,0.000,719.77,271.52
41.683,1,21.653,0.000,0.000,719.77,271.52
41.700,1,21.653,0.000,0.000,719.77,271.52
41.717,1,21.653,0.000,0.000,719.77,271.52
41.733,1,21.653,0.000,0.000,719.77,271.52
41.750,1,21.653,0.000,0.000,719.77,271.52
41.767,1,21.653,0.000,0.000,719.77,271.52
41.783,1,21.653,0.000,0.000,719.77,271.52
41.800,1,21.653,0.000,0.000,719.77,271.52
41.817,1,21.653,0.000,0.000,719.77,271.52
41.833,1,21.653,0.000,0.000,719.77,271.52
41.850,1,21.653,0.000,0.000,719.77,271.52
41.867,1,21.653,0.000,0.000,719.77,271.52
41.883,1,21.653,0.000,0.000,719.77,271.52
41.900,1,21.653,0.000,0.000,719.77,271.52
41.917,1,21.653,0.000,0.000,719.77,271.52
41.933,1,21.653,0.000,0.000,719.77,271.52
41.950,1,21.653,0.000,0.000,719.77,271.52
41.967,1,21.653,0.000,0.000,719.77,271.52
41.983,1,21.653,0.000,0.000,719.77,271.52
42.000,1,21.653,0.000,0.000,719.77,271.52
42.017,1,21.653,0.000,0.000,719.77,271.52
42.033,1,21.653,0.000,0.000,719.77,271.52
42.050,1,21.653,0.000,0.000,719.77,271.52
42.067,1,21.653,0.000,0.000,719.77,271.52
42.083,1,21.653,0.000,0.000,719.77,271.52
42.100,1,21.653,0.000,0.000,719.77,271.52
42.117,1,21.653,0.000,0.000,719.77,271.52
42.133,1,21.653,0.000,0.000,719.77,271.52
42.150,1,21.653,0.000,0.000,719.77,271.52
42.167,1,21.653,0.000,0.000,719.77,271.52
42.183,1,21.653,0.000,0.000,719.77,271.52
42.200,1,21.653,0.000,0.000,719.77,271.52
42.217,1,21.653,0.000,0.000,719.77,271.52
42.233,1,21.653,0.000,0.000,719.77,271.52
42.250,1,21.653,0.000,0.000,719.77,271.52
42.267,1,21.653,0.000,0.000,719.77,271.52
42.283,1,21.653,0.000,0.000,719.77,271.52
42.300,1,21.653,0.000,0.000,719.77,271.52
42.317,1,21.653,0.000,0.000,719.77,271.52
42.333,1,21.653,0.000,0.000,719.77,271.52
42.350,1,21.653,0.000,0.000,719.77,271.52
42.367,1,21.653,0.000,0.000,719.77,271.52
42.383,1,21.653,0.000,0.000,719.77,271.52
42.400,1,21.653,0.000,0.000,719.77,271.52
42.417,1,21.653,0.000,0.000,719.77,271.52
42.433,1,21.653,0.000,0.000,719.77,271.52
42.450,1,21.653,0.000,0.000,719.77,271.52
42.467,1,21.653,0.000,0.000,719.77,271.52
42.483,1,21.653,0.000,0.000,719.77,271.52
42.500,1,21.653,0.000,0.000,719.77,271.52
42.517,1,21.653,0.000,0.000,719.77,271.52
42.533,1,21.653,0.000,0.000,719.77,271.52
42.550,1,21.653,0.000,0.000,719.77,271.52
42.567,1,21.653,0.000,0.000,719.77,271.52
42.583,1,21.653,0.000,0.000,719.77,271.52
42.600,1,21.653,0.000,0.000,719.77,271.52
42.617,1,21.653,0.000,0.000,719.77,271.52
42.633,1,21.653,0.000,0.000,719.77,271.52
42.650,1,21.653,0.000,0.000,719.77,271.52
42.667,1,21.653,0.000,0.000,719.77,271.52
42.683,1,21.653,0.000,0.000,719.77,271.52
42.700,1,21.653,0.000,0.000,719.77,271.52
42.717,1,21.653,0.000,0.000,719.77,271.52
42.733,1,21.653,0.000,0.000,719.77,271.52
42.750,1,21.653,0.000,0.000,719.77,271.52
42.767,1,21.653,0.000,0.000,719.77,271.52
42.783,1,21.653,0.000,0.000,719.77,271.52
42.800,1,21.653,0.000,0.000,719.77,271.52
42.817,1,21.653,0.000,0.000,719.77,271.52
42.833,1,21.653,0.000,0.000,719.77,271.52
42.850,1,21.653,0.000,0.000,719.77,271.52
42.867,1,21.653,0.000,0.000,719.77,271.52
42.883,1,21.653,0.000,0.000,719.77,271.52
42.900,1,21.653,0.000,0.000,719.77,271.52
42.917,1,21.653,0.000,0.000,719.77,271.52
42.933,1,21.653,0.000,0.000,719.77,271.52
42.950,1,21.653,0.000,0.000,719.77,271.52
42.967,1,21.653,0.000,0.000,719.77,271.52
42.983,1,21.653,0.000,0.000,719.77,271.52
43.000,1,21.653,0.000,0.000,719.77,271.52
43.017,1,21.653,0.000,0.000,719.77,271.52
43.033,1,21.653,0.000,0.000,719.77,271.52
43.050,1,21.653,0.000,0.000,719.77,271.52
43.067,1,21.653,0.000,0.000,719.77,271.52
43.083,1,21.653,0.000,0.000,719.77,271.52
43.100,1,21.653,0.000,0.000,719.77,271.52
43.117,1,21.653,0.000,0.000,719.77,271.52
43.133,1,21.653,0.000,0.000,719.77,271.52
43.150,1,21.653,0.000,0.000,719.77,271.52
43.167,1,21.653,0.000,0.000,719.77,271.52
43.183,1,21.653,0.000,0.000,719.77,271.52
43.200,1,21.653,0.000,0.000,719.77,271.52
43.217,1,21.653,0.000,0.000,719.77,271.52
43.233,1,21.653,0.000,0.000,719.77,271.52
43.250,1,21.653,0.000,0.000,719.77,271.52
43.267,1,21.653,0.000,0.000,719.77,271.52
43.283,1,21.653,0.000,0.000,719.77,271.52
43.300,1,21.653,0.000,0.000,719.77,271.52
43.317,1,21.653,0.000,0.000,719.77,271.52
43.333,1,21.653,0.000,0.000,719.77,271.52
43.350,1,21.653,0.000,0.000,719.77,271.52
43.367,1,21.653,0.000,0.000,719.77,271.52
43.383,1,21.653,0.000,0.000,719.77,271.52
43.400,1,21.653,0.000,0.000,719.77,271.52
43.417,1,21.653,0.000,0.000,719.77,271.52
43.433,1,21.653,0.000,0.000,719.77,271.52
43.450,1,21.653,0.000,0.000,719.77,271.52
43.467,1,21.653,0.000,0.000,719.77,271.52
43.483,1,21.653,0.000,0.000,719.77,271.52
43.500,1,21.653,0.000,0.000,719.77,271.52
43.517,1,21.653,0.000,0.000,719.77,271.52
43.533,1,21.653,0.000,0.000,719.77,271.52
43.550,1,21.653,0.000,0.000,719.77,271.52
43.567,1,21.653,0.000,0.000,719.77,271.52
43.583,1,21.653,0.000,0.000,719.77,271.52
43.600,1,21.653,0.000,0.000,719.77,271.52
43.617,1,21.653,0.000,0.000,719.77,271.52
43.633,1,21.653,0.000,0.000,719.77,271.52
43.650,1,21.653,0.000,0.000,719.77,271.52
43.667,1,21.653,0.000,0.000,719.77,271.52
43.683,1,21.653,0.000,0.000,719.77,271.52
43.700,1,21.653,0.000,0.000,719.77,271.52
43.717,1,21.653,0.000,0.000,719.77,271.52
43.733,1,21.653,0.000,0.000,719.77,271.52
43.750,1,21.653,0.000,0.000,719.77,271.52
43.767,1,21.653,0.000,0.000,719.77,271.52
43.783,1,21.653,0.000,0.000,719.77,271.52
43.800,1,21.653,0.000,0.000,719.77,271.52
43.817,1,21.653,0.000,0.000,719.77,271.52
43.833,1,21.653,0.000,0.000,719.77,271.52
43.850,1,21.653,0.000,0.000,719.77,271.52
43.867,1,21.653,0.000,0.000,719.77,271.52
43.883,1,21.653,0.000,0.000,719.77,271.52
43.900,1,21.653,0.000,0.000,719.77,271.52
43.917,1,21.653,0.000,0.000,719.77,271.52
43.933,1,21.653,0.000,0.000,719.77,271.52
43.950,1,21.653,0.000,0.000,719.77,271.52
43.967,1,21.653,0.000,0.000,719.77,271.52
43.983,1,21.653,0.000,0.000,719.77,271.52
44.000,1,21.653,0.000,0.000,719.77,271.52
44.017,1,21.653,0.000,0.000,719.77,271.52
44.033,1,21.653,0.000,0.000,719.77,271.52
44.050,1,21.653,0.000,0.000,719.77,271.52
44.067,1,21.653,0.000,0.000,719.77,271.52
44.083,1,21.653,0.000,0.000,719.77,271.52
44.100,1,21.653,0.000,0.000,719.77,271.52
44.117,1,21.653,0.000,0.000,719.77,271.52
44.133,1,21.653,0.000,0.000,719.77,271.52
44.150,1,21.653,0.000,0.000,719.77,271.52
44.167,1,21.653,0.000,0.000,719.77,271.52
44.183,1,21.653,0.000,0.000,719.77,271.52
44.200,1,21.653,0.000,0.000,719.77,271.52
44.217,1,21.653,0.000,0.000,719.77,271.52
44.233,1,21.653,0.000,0.000,719.77,271.52
44.250,1,21.653,0.000,0.000,719.77,271.52
44.267,1,21.653,0.000,0.000,719.77,271.52
44.283,1,21.653,0.000,0.000,719.77,271.52
44.300,1,21.653,0.000,0.000,719.77,271.52
44.317,1,21.653,0.000,0.000,719.77,271.52
44.333,1,21.653,0.000,0.000,719.77,271.52
44.350,1,21.653,0.000,0.000,719.77,271.52
44.367,1,21.653,0.000,0.000,719.77,271.52
44.383,1,21.653,0.000,0.000,719.77,271.52
44.400,1,21.653,0.000,0.000,719.77,271.52
44.417,1,21.653,0.000,0.000,719.77,271.52
44.433,1,21.653,0.000,0.000,719.77,271.52
44.450,1,21.653,0.000,0.000,719.77,271.52
44.467,1,21.653,0.000,0.000,719.77,271.52
44.483,1,21.653,0.000,0.000,719.77,271.52
44.500,1,21.653,0.000,0.000,719.77,271.52
44.517,1,21.653,0.000,0.000,719.77,271.52
44.533,1,21.653,0.000,0.000,719.77,271.52
44.550,1,21.653,0.000,0.000,719.77,271.52
